trainee_id,district,state,gender,category,dob_year,consent_flag,course,course_sector,provider,training_start_date,training_end_date,completion_status,assessment_score,certification_id,placement_type,job_title,job_sector,employer,placement_start_date,verification_status,non_placement_reason,employment_status,attrition_reason,initial_wage,wage_3_month,wage_6_month,wage_12_month
1271,Jaipur,Rajasthan,Male,General,2000,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,54.8,CERT-1271,self_employment,Hospitality Helper (low-relevance role),Hospitality,,2024-06-05,unverified,,active,,10200.0,10500.0,10800.0,11800.0
1272,Faridabad,Haryana,Male,General,2004,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,65.0,CERT-1272,wage_employment,Hospitality Associate,Hospitality,Bhatti-Kakar,2024-06-26,unverified,,active,,11800.0,12400.0,,
1273,Faridabad,Haryana,Female,SC,2000,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,70.0,CERT-1273,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1274,Ghaziabad,Uttar Pradesh,Other,OBC,1990,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,88.5,CERT-1274,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1275,Gautam Buddh Nagar,Uttar Pradesh,Other,General,2003,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,78.1,CERT-1275,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Yohannan, Lall and Sangha",2024-05-15,unverified,,active,,11500.0,12200.0,12100.0,
1276,Ghaziabad,Uttar Pradesh,Other,SC,2002,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,64.5,CERT-1276,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Mutti Group,2024-06-06,unverified,,active,,9200.0,9800.0,9700.0,10200.0
1277,Jaipur,Rajasthan,Male,ST,2006,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,51.7,CERT-1277,apprenticeship,Hospitality Helper (low-relevance role),Hospitality,"Yohannan, Lall and Sangha",2024-06-03,confirmed,,active,,10400.0,11000.0,11400.0,
1278,Faridabad,Haryana,Female,ST,2001,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,54.8,CERT-1278,self_employment,Hospitality Helper (low-relevance role),Hospitality,,2024-05-29,unverified,,active,,10300.0,10500.0,10800.0,11000.0
1279,Faridabad,Haryana,Male,ST,2006,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,59.8,CERT-1279,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1280,Gurugram,Haryana,Female,SC,1993,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,52.3,CERT-1280,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2024-06-23,confirmed,,active,,11700.0,12500.0,13300.0,14700.0
1281,Ghaziabad,Uttar Pradesh,Other,SC,1998,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,48.9,CERT-1281,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1282,Gurugram,Haryana,Female,OBC,1990,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,60.5,CERT-1282,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Yohannan, Lall and Sangha",2024-05-01,confirmed,,active,,9500.0,10100.0,,
1283,Ghaziabad,Uttar Pradesh,Female,General,2006,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,74.4,CERT-1283,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1284,Ghaziabad,Uttar Pradesh,Female,ST,1997,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,91.7,CERT-1284,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1285,Gurugram,Haryana,Female,ST,2000,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,85.6,CERT-1285,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Shanker-Dhar,2024-05-29,unverified,,ended,Moved to a better opportunity,9500.0,9300.0,,
1286,Jaipur,Rajasthan,Other,SC,1999,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,88.3,CERT-1286,not_placed,,,,,unverified,Felt underprepared / skill mismatch,,,,,,
1287,Ghaziabad,Uttar Pradesh,Female,ST,1996,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,80.8,CERT-1287,apprenticeship,Hospitality Associate,Hospitality,Dewan-Koshy,2024-05-22,unverified,,ended,Commute / relocation issues,9300.0,,,
1288,Gurugram,Haryana,Other,OBC,2003,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,dropped_out,97.2,,,,,,,,,,,,,,
1289,Faridabad,Haryana,Other,General,1998,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,55.0,CERT-1289,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Mutti Group,2024-05-28,confirmed,,active,,12600.0,12600.0,13700.0,
1290,Jaipur,Rajasthan,Other,General,2006,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,78.8,CERT-1290,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2024-05-09,unverified,,active,,12300.0,13000.0,13300.0,14100.0
1291,Faridabad,Haryana,Male,ST,2006,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,50.8,CERT-1291,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1292,Gurugram,Haryana,Female,General,1991,1,Housekeeping Operations,Hospitality,Faridabad Skill Centre 4,2024-02-02,2024-04-26,completed,69.5,CERT-1292,not_placed,,,,,unverified,Wage offered too low,,,,,,
1293,Jaipur,Rajasthan,Other,OBC,2006,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,50.5,CERT-1293,wage_employment,Hospitality Associate,Hospitality,Shanker-Dhar,2025-07-07,confirmed,,active,,12300.0,12800.0,13500.0,14300.0
1294,Jaipur,Rajasthan,Male,OBC,1996,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,79.1,CERT-1294,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Murty, Kala and Tata",2025-07-09,confirmed,,active,,11300.0,11300.0,12000.0,12800.0
1295,Gurugram,Haryana,Male,ST,2007,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,70.7,CERT-1295,not_placed,,,,,unverified,Wage offered too low,,,,,,
1296,Ghaziabad,Uttar Pradesh,Female,SC,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,92.8,CERT-1296,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Shanker-Dhar,2025-07-08,confirmed,,ended,Commute / relocation issues,10500.0,,,
1297,Gurugram,Haryana,Female,OBC,2003,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,dropped_out,73.9,,,,,,,,,,,,,,
1298,Ghaziabad,Uttar Pradesh,Other,ST,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,83.3,CERT-1298,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2025-06-04,disputed,,active,,12700.0,13500.0,13600.0,
1299,Ghaziabad,Uttar Pradesh,Other,General,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,dropped_out,93.1,,,,,,,,,,,,,,
1300,Ghaziabad,Uttar Pradesh,Female,OBC,1992,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,59.8,CERT-1300,self_employment,Hospitality Helper (low-relevance role),Hospitality,,2025-07-15,confirmed,,active,,12900.0,14000.0,14100.0,
1301,Gurugram,Haryana,Male,ST,2003,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,69.1,CERT-1301,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Yohannan, Lall and Sangha",2025-07-01,unverified,,active,,12100.0,12900.0,,
1302,Faridabad,Haryana,Female,ST,2001,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,95.7,CERT-1302,self_employment,Hospitality Associate,Hospitality,,2025-05-23,unverified,,active,,10800.0,11200.0,11400.0,
1303,Gurugram,Haryana,Other,General,1991,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,dropped_out,66.0,,,,,,,,,,,,,,
1304,Ghaziabad,Uttar Pradesh,Female,General,2003,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,52.1,CERT-1304,wage_employment,Hospitality Associate,Hospitality,Bhatti-Kakar,2025-06-16,unverified,,active,,11000.0,10900.0,11100.0,11500.0
1305,Jaipur,Rajasthan,Other,ST,2003,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,81.0,CERT-1305,wage_employment,Hospitality Associate,Hospitality,Bhatti-Kakar,2025-05-25,unverified,,active,,11100.0,11400.0,12400.0,
1306,Gautam Buddh Nagar,Uttar Pradesh,Female,ST,1994,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,49.6,CERT-1306,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1307,Gautam Buddh Nagar,Uttar Pradesh,Female,General,2000,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,62.9,CERT-1307,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Mutti Group,2025-07-04,disputed,,active,,12500.0,13100.0,14500.0,16000.0
1308,Gautam Buddh Nagar,Uttar Pradesh,Other,OBC,1991,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,dropped_out,68.5,,,,,,,,,,,,,,
1309,Gautam Buddh Nagar,Uttar Pradesh,Male,General,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,79.1,CERT-1309,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1310,Gurugram,Haryana,Male,OBC,1992,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,47.7,CERT-1310,not_placed,,,,,unverified,Wage offered too low,,,,,,
1311,Gurugram,Haryana,Other,ST,1997,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,49.7,CERT-1311,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1312,Jaipur,Rajasthan,Other,General,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,52.3,CERT-1312,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
1313,Gurugram,Haryana,Male,SC,1999,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,89.9,CERT-1313,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1314,Ghaziabad,Uttar Pradesh,Female,General,1992,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,81.1,CERT-1314,not_placed,,,,,unverified,Pursuing further education,,,,,,
1315,Ghaziabad,Uttar Pradesh,Other,ST,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,55.7,CERT-1315,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2025-05-26,unverified,,active,,11700.0,11600.0,12500.0,13400.0
1316,Ghaziabad,Uttar Pradesh,Other,OBC,2006,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,57.5,CERT-1316,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1317,Gurugram,Haryana,Female,ST,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,86.5,CERT-1317,apprenticeship,Hospitality Associate,Hospitality,Bhatti-Kakar,2025-06-03,confirmed,,active,,12300.0,12700.0,12900.0,12800.0
1318,Jaipur,Rajasthan,Male,SC,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,57.8,CERT-1318,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2025-06-24,confirmed,,active,,9600.0,9700.0,10000.0,10900.0
1319,Gurugram,Haryana,Male,General,1993,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,86.4,CERT-1319,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2025-05-22,disputed,,ended,Family circumstances changed,12800.0,13400.0,13400.0,
1320,Gautam Buddh Nagar,Uttar Pradesh,Other,OBC,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,76.5,CERT-1320,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
1321,Faridabad,Haryana,Male,SC,2007,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,97.6,CERT-1321,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
1322,Ghaziabad,Uttar Pradesh,Female,General,1996,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,91.5,CERT-1322,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Yohannan, Lall and Sangha",2025-07-17,confirmed,,active,,12900.0,13700.0,14400.0,
1323,Jaipur,Rajasthan,Male,OBC,1990,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,45.7,CERT-1323,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
1324,Gautam Buddh Nagar,Uttar Pradesh,Male,OBC,1994,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,79.5,CERT-1324,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Dewan-Koshy,2025-07-10,confirmed,,ended,Moved to a better opportunity,11900.0,,,
1325,Gautam Buddh Nagar,Uttar Pradesh,Male,ST,1998,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,95.9,CERT-1325,wage_employment,Hospitality Associate,Hospitality,Shanker-Dhar,2025-06-15,unverified,,active,,10000.0,10500.0,11700.0,11700.0
1326,Gurugram,Haryana,Female,SC,2006,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,90.4,CERT-1326,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1327,Jaipur,Rajasthan,Other,OBC,2003,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,89.1,CERT-1327,apprenticeship,Hospitality Helper (low-relevance role),Hospitality,"Murty, Kala and Tata",2025-07-19,unverified,,active,,11100.0,11700.0,12200.0,
1328,Gurugram,Haryana,Female,ST,1999,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,81.6,CERT-1328,not_placed,,,,,unverified,Wage offered too low,,,,,,
1329,Gautam Buddh Nagar,Uttar Pradesh,Male,General,1999,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,83.2,CERT-1329,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
1330,Faridabad,Haryana,Female,General,2004,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,dropped_out,55.4,,,,,,,,,,,,,,
1331,Ghaziabad,Uttar Pradesh,Other,General,1996,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,68.7,CERT-1331,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1332,Ghaziabad,Uttar Pradesh,Male,SC,2000,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,96.4,CERT-1332,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Mutti Group,2025-05-22,confirmed,,active,,10400.0,10600.0,10500.0,
1333,Ghaziabad,Uttar Pradesh,Female,General,2000,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,69.6,CERT-1333,self_employment,Hospitality Associate,Hospitality,,2025-06-12,unverified,,ended,Health-related reasons,11900.0,11900.0,,
1334,Gurugram,Haryana,Male,SC,1995,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,68.0,CERT-1334,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1335,Gurugram,Haryana,Other,General,1993,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,71.3,CERT-1335,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
1336,Gurugram,Haryana,Male,SC,2001,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,58.8,CERT-1336,not_placed,,,,,unverified,Health-related reasons,,,,,,
1337,Jaipur,Rajasthan,Other,OBC,1992,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,49.2,CERT-1337,not_placed,,,,,unverified,No suitable openings in area,,,,,,
1338,Gurugram,Haryana,Male,OBC,2001,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,82.0,CERT-1338,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
1339,Faridabad,Haryana,Other,General,1995,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,55.6,CERT-1339,wage_employment,Hospitality Helper (low-relevance role),Hospitality,Bhatti-Kakar,2025-05-25,confirmed,,ended,Left due to low wage relative to workload,12000.0,11800.0,,
1340,Gautam Buddh Nagar,Uttar Pradesh,Other,ST,2006,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,45.7,CERT-1340,not_placed,,,,,unverified,Wage offered too low,,,,,,
1341,Jaipur,Rajasthan,Female,ST,1997,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,86.9,CERT-1341,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Murty, Kala and Tata",2025-05-23,confirmed,,active,,10300.0,10800.0,11100.0,11100.0
1342,Ghaziabad,Uttar Pradesh,Female,General,1998,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,63.2,CERT-1342,not_placed,,,,,unverified,Pursuing further education,,,,,,
1343,Ghaziabad,Uttar Pradesh,Female,SC,1991,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,57.8,CERT-1343,wage_employment,Hospitality Helper (low-relevance role),Hospitality,"Yohannan, Lall and Sangha",2025-06-01,confirmed,,ended,Family circumstances changed,10900.0,11000.0,,
1344,Gautam Buddh Nagar,Uttar Pradesh,Other,SC,1999,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,49.5,CERT-1344,not_placed,,,,,unverified,Wage offered too low,,,,,,
1345,Gurugram,Haryana,Male,SC,1997,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,87.2,CERT-1345,not_placed,,,,,unverified,Pursuing further education,,,,,,
1346,Ghaziabad,Uttar Pradesh,Male,General,2005,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,50.7,CERT-1346,wage_employment,Hospitality Associate,Hospitality,Dewan-Koshy,2025-05-28,unverified,,active,,9900.0,10200.0,11100.0,11800.0
1347,Ghaziabad,Uttar Pradesh,Other,General,2002,1,Housekeeping Operations,Hospitality,Gautam Buddh Nagar Skill Centre 6,2025-02-14,2025-05-09,completed,68.5,CERT-1347,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
